comparison_id,anonymous_image_id,evaluation_configuration,preprocessing_condition,attribution_method,resolution,model_architecture,pearson_correlation,ssim,correlation_drift,structural_drift,edi_primary,cosine_similarity,spearman_correlation,mean_squared_error,mean_absolute_error,root_mean_squared_error,normalized_mean_squared_error,lpips_distance
cmp_10272,img_d09238a3922dcf00,BreakHis,navier_stokes,scorecam,128,EfficientNetB0,0.999996066093445,0.999990602593305,1.96695327758789e-06,9.39740669481104e-06,5.68217998619946e-06,,,,,,,
cmp_10273,img_d1b4dd88c87f65eb,BreakHis,navier_stokes,scorecam,128,EfficientNetB0,0.999439239501953,0.999022429899579,0.000280380249023382,0.000977570100421432,0.000628975174722407,,,,,,,
cmp_10274,img_d2938852817d7b68,BreakHis,navier_stokes,scorecam,128,EfficientNetB0,0.999379873275757,0.998851378384985,0.000310063362121582,0.00114862161501539,0.000729342488568485,,,,,,,
cmp_10275,img_e42bb8374df7d703,BreakHis,navier_stokes,scorecam,128,EfficientNetB0,0.998323559761047,0.998680358178447,0.000838220119476318,0.00131964182155297,0.00107893097051465,,,,,,,
cmp_10276,img_e466f20c7ccc321e,BreakHis,navier_stokes,scorecam,128,EfficientNetB0,0.999858260154724,0.999639858312262,7.0869922637995e-05,0.000360141687738014,0.000215505805188004,,,,,,,
cmp_10277,img_e8f56d1b5523e91e,BreakHis,navier_stokes,scorecam,128,EfficientNetB0,0.99917608499527,0.999015642634902,0.000411957502365112,0.000984357365098387,0.00069815743373175,,,,,,,
cmp_10278,img_eb9a2a489b003bc8,BreakHis,navier_stokes,scorecam,128,EfficientNetB0,0.998318314552307,0.998709987421505,0.00084084272384638,0.00129001257849515,0.00106542765117076,,,,,,,
cmp_10279,img_f3400b1411c21d77,BreakHis,navier_stokes,scorecam,128,EfficientNetB0,0.991207897663116,0.990363568007482,0.00439605116844177,0.0096364319925184,0.00701624158048009,,,,,,,
cmp_10280,img_f7cb79c19cc0a898,BreakHis,navier_stokes,scorecam,128,EfficientNetB0,0.999999046325684,0.99999653347171,4.76837158203125e-07,3.46652829041894e-06,1.97168272431103e-06,,,,,,,
cmp_10281,img_07e9fdc60ec38c6c,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.998412609100342,0.996468705513924,0.000793695449829102,0.00353129448607603,0.00216249496795257,,,,,,,
cmp_10282,img_113c43ea566c4c36,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999165832996368,0.999110540193216,0.000417083501815796,0.000889459806784232,0.000653271654300014,,,,,,,
cmp_10283,img_15c5424ab0fce152,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999985933303833,0.99997658184124,7.03334808349609e-06,2.3418158760391e-05,1.52257534219435e-05,,,,,,,
cmp_10284,img_1d53ab96048d6473,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999531149864197,0.998875204113708,0.000234425067901611,0.00112479588629155,0.000679610477096582,,,,,,,
cmp_10285,img_28c0b0a0b75ea505,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999992787837982,0.999956893833437,3.60608100891113e-06,4.31061665632226e-05,2.33561237860669e-05,,,,,,,
cmp_10286,img_31cc34c3ce794663,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.99982500076294,0.999755333860883,8.74996185302179e-05,0.000244666139117222,0.00016608287882372,,,,,,,
cmp_10287,img_3211bc7d23104977,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.996734023094177,0.98990922861667,0.00163298845291138,0.0100907713833296,0.00586187991812048,,,,,,,
cmp_10288,img_325fc62e44cb104a,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.997948348522186,0.997254695017616,0.0010258257389068,0.00274530498238357,0.00188556536064519,,,,,,,
cmp_10289,img_34b41a0ef7766f9c,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999256491661072,0.998963525120736,0.000371754169464111,0.00103647487926362,0.000704114524363864,,,,,,,
cmp_10290,img_428ff1f5e8582401,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999906659126282,0.999915856960391,4.66704368591864e-05,8.41430396087972e-05,6.54067382339918e-05,,,,,,,
cmp_10291,img_451e68597c648462,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999184012413025,0.999643980725396,0.000407993793487604,0.000356019274604158,0.000382006534045881,,,,,,,
cmp_10292,img_4572c5ca19c25f5a,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999757647514343,0.999471818665405,0.000121176242828425,0.000528181334594646,0.000324678788711535,,,,,,,
cmp_10293,img_496228d196e48160,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.998548567295074,0.99821312572486,0.000725716352462824,0.00178687427514002,0.00125629531380142,,,,,,,
cmp_10294,img_52909a5495aa90ab,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999565899372101,0.998817593786664,0.000217050313949585,0.00118240621333621,0.000699728263642896,,,,,,,
cmp_10295,img_6154ad01419db3a6,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999862670898438,0.999780767818268,6.86645507811945e-05,0.000219232181731588,0.000143948366256391,,,,,,,
cmp_10296,img_63e093852e93be69,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.997943639755249,0.995335097861523,0.00102818012237549,0.00466490213847681,0.00284654113042615,,,,,,,
cmp_10297,img_644aa937b7070370,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999914169311523,0.999869233725203,4.29153442382812e-05,0.000130766274796801,8.6840809517541e-05,,,,,,,
cmp_10298,img_6867ae822d263159,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.995677471160889,0.993071159050384,0.00216126441955561,0.00692884094961621,0.00454505268458591,,,,,,,
cmp_10299,img_71efce7b20d61880,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999341130256653,0.999314319395782,0.000329434871673584,0.000685680604218364,0.000507557737945974,,,,,,,
cmp_10300,img_8c8960300d2f9019,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999996185302734,0.999959984641892,1.9073486328125e-06,4.00153581076035e-05,2.0961353370208e-05,,,,,,,
cmp_10301,img_9249b931293532f3,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999833941459656,0.999539342755852,8.30292701721191e-05,0.000460657244147566,0.000271843257159843,,,,,,,
cmp_10302,img_93fc48449e73116a,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.9998819231987,0.999828449146485,5.90384006500244e-05,0.000171550853514946,0.000115294627082485,,,,,,,
cmp_10303,img_9811d797929ceae9,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999311089515686,0.999288119291511,0.000344455242156982,0.000711880708488821,0.000528167975322902,,,,,,,
cmp_10304,img_a4799fe815f0929c,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999950885772705,0.999933361072206,2.45571136474054e-05,6.66389277942381e-05,4.55980207208218e-05,,,,,,,
cmp_10305,img_a4913709791464ad,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.997501015663147,0.997321413050496,0.00124949216842651,0.0026785869495044,0.00196403955896546,,,,,,,
cmp_10306,img_a798b03469ad24ed,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.998652875423431,0.993792699008733,0.000673562288284302,0.00620730099126721,0.00344043163977575,,,,,,,
cmp_10307,img_a8f9d9a17cc8fc50,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999885499477386,0.999796223132259,5.72502613068182e-05,0.000203776867740757,0.000130513564523788,,,,,,,
cmp_10308,img_b46c7f0f7ec5256e,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999824702739716,0.999807520572402,8.76486301422119e-05,0.000192479427598036,0.000140064028870124,,,,,,,
cmp_10309,img_b85c458427f84c2d,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999863505363464,0.999745845254325,6.82473182678223e-05,0.000254154745674806,0.000161201031971314,,,,,,,
cmp_10310,img_cd14025915a017e6,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999771058559418,0.999638091388893,0.000114470720291193,0.000361908611106854,0.000238189665699023,,,,,,,
cmp_10311,img_cd9cab17b46b9065,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999844670295715,0.999743972332426,7.76648521423895e-05,0.0002560276675736,0.000166846259857995,,,,,,,
cmp_10312,img_d09238a3922dcf00,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999876618385315,0.999728158294783,6.16908073425848e-05,0.000271841705217435,0.00016676625628001,,,,,,,
cmp_10313,img_d1b4dd88c87f65eb,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999752223491669,0.999655084143824,0.000123888254165594,0.000344915856175576,0.000234402055170585,,,,,,,
cmp_10314,img_d2938852817d7b68,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999772846698761,0.999509567717493,0.000113576650619507,0.000490432282506781,0.000302004466563144,,,,,,,
cmp_10315,img_e42bb8374df7d703,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999834775924683,0.999935447388082,8.26120376586914e-05,6.45526119178452e-05,7.35823247882683e-05,,,,,,,
cmp_10316,img_e466f20c7ccc321e,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.99998927116394,0.999957162418762,5.36441802978516e-06,4.283758123802e-05,2.41009996339026e-05,,,,,,,
cmp_10317,img_e8f56d1b5523e91e,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999321281909943,0.998792208013637,0.000339359045028687,0.00120779198636323,0.000773575515695957,,,,,,,
cmp_10318,img_eb9a2a489b003bc8,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999903440475464,0.999940407077103,4.82797622680109e-05,5.95929228971448e-05,5.39363425825778e-05,,,,,,,
cmp_10319,img_f3400b1411c21d77,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.997250199317932,0.996550953894386,0.00137490034103399,0.00344904610561403,0.00241197322332401,,,,,,,
cmp_10320,img_f7cb79c19cc0a898,BreakHis,navier_stokes,scorecam,160,EfficientNetB0,0.999958634376526,0.999954554401395,2.0682811737005e-05,4.54455986051983e-05,3.30642051711016e-05,,,,,,,
cmp_10321,img_07e9fdc60ec38c6c,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999977886676788,0.999952601976774,1.10566616057794e-05,4.73980232256199e-05,2.92273424156997e-05,,,,,,,
cmp_10322,img_113c43ea566c4c36,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.997767388820648,0.997565153115732,0.0011163055896759,0.00243484688426798,0.00177557623697194,,,,,,,
cmp_10323,img_15c5424ab0fce152,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.998683094978332,0.998227053942026,0.000658452510833796,0.00177294605797396,0.00121569928440388,,,,,,,
cmp_10324,img_1d53ab96048d6473,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999892711639404,0.999788317229379,5.36441802977961e-05,0.000211682770621224,0.00013266347545951,,,,,,,
cmp_10325,img_28c0b0a0b75ea505,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999996542930603,0.999987782252112,1.72853469848633e-06,1.22177478879548e-05,6.97314129322057e-06,,,,,,,
cmp_10326,img_31cc34c3ce794663,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999718129634857,0.999698839868916,0.000140935182571411,0.000301160131083611,0.000221047656827511,,,,,,,
cmp_10327,img_3211bc7d23104977,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999956130981445,0.999819929504452,2.19345092773993e-05,0.00018007049554758,0.000101002502412489,,,,,,,
cmp_10328,img_325fc62e44cb104a,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999139785766602,0.998931796256277,0.000430107116699219,0.00106820374372341,0.000749155430211312,,,,,,,
cmp_10329,img_34b41a0ef7766f9c,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999958872795105,0.99994779863424,2.05636024475098e-05,5.22013657602294e-05,3.63824841038696e-05,,,,,,,
cmp_10330,img_428ff1f5e8582401,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.996378779411316,0.997187731711971,0.00181061029434199,0.00281226828802883,0.00231143929118541,,,,,,,
cmp_10331,img_451e68597c648462,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999918043613434,0.999960233126917,4.09781932830811e-05,3.97668730828249e-05,4.0372533182953e-05,,,,,,,
cmp_10332,img_4572c5ca19c25f5a,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.99997889995575,0.999988429233688,1.05500221251886e-05,1.15707663116416e-05,1.10603942184151e-05,,,,,,,
cmp_10333,img_496228d196e48160,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999664068222046,0.999629283703563,0.000167965888976995,0.000370716296437035,0.000269341092707015,,,,,,,
cmp_10334,img_52909a5495aa90ab,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999960541725159,0.999921077247961,1.97291374205988e-05,7.89227520390234e-05,4.93259447298111e-05,,,,,,,
cmp_10335,img_6154ad01419db3a6,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999651908874512,0.999521069033103,0.000174045562744196,0.000478930966897217,0.000326488264820707,,,,,,,
cmp_10336,img_63e093852e93be69,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999366939067841,0.99888783079108,0.000316530466079712,0.00111216920891954,0.000714349837499628,,,,,,,
cmp_10337,img_644aa937b7070370,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999996721744537,0.999994682387363,1.63912773132324e-06,5.31761263655728e-06,3.47837018394026e-06,,,,,,,
cmp_10338,img_6867ae822d263159,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999577581882477,0.999218073567912,0.000211209058761597,0.000781926432087632,0.000496567745424614,,,,,,,
cmp_10339,img_71efce7b20d61880,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.998309433460236,0.998207168276082,0.000845283269882202,0.00179283172391798,0.00131905749690009,,,,,,,
cmp_10340,img_8c8960300d2f9019,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999997138977051,0.999976615936291,1.43051147460938e-06,2.33840637088312e-05,1.24072875917203e-05,,,,,,,
cmp_10341,img_9249b931293532f3,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999855220317841,0.99969388654479,7.23898410797119e-05,0.000306113455209811,0.000189251648144761,,,,,,,
cmp_10342,img_93fc48449e73116a,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999719381332398,0.999614701010972,0.000140309333801214,0.000385298989028393,0.000262804161414804,,,,,,,
cmp_10343,img_9811d797929ceae9,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999585032463074,0.99981866733699,0.00020748376846319,0.000181332663010014,0.000194408215736602,,,,,,,
cmp_10344,img_a4799fe815f0929c,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999703884124756,0.999666852818182,0.000148057937622015,0.000333147181818427,0.000240602559720221,,,,,,,
cmp_10345,img_a4913709791464ad,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.991631805896759,0.992043136866372,0.00418409705162048,0.00795686313362798,0.00607048009262423,,,,,,,
cmp_10346,img_a798b03469ad24ed,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999693155288696,0.998949713514835,0.0001534223556518,0.00105028648516503,0.000601854420408415,,,,,,,
cmp_10347,img_a8f9d9a17cc8fc50,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999717831611633,0.99978903223013,0.000141084194183405,0.000210967769869841,0.000176025982026623,,,,,,,
cmp_10348,img_b46c7f0f7ec5256e,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999952614307404,0.999951366362289,2.36928462982178e-05,4.86336377112373e-05,3.61632420047275e-05,,,,,,,
cmp_10349,img_b85c458427f84c2d,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999577403068542,0.999302721081104,0.000211298465728815,0.000697278918896371,0.000454288692312593,,,,,,,
cmp_10350,img_cd14025915a017e6,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999793171882629,0.999407912819547,0.000103414058685303,0.000592087180452783,0.000347750619569043,,,,,,,
cmp_10351,img_cd9cab17b46b9065,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999867677688599,0.999627275077342,6.61611557006836e-05,0.000372724922658052,0.000219443039179368,,,,,,,
cmp_10352,img_d09238a3922dcf00,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999824285507202,0.999691757041535,8.78572463989813e-05,0.000308242958464988,0.000198050102431985,,,,,,,
cmp_10353,img_d1b4dd88c87f65eb,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999665260314941,0.999610430070094,0.000167369842529297,0.00038956992990602,0.000278469886217658,,,,,,,
cmp_10354,img_d2938852817d7b68,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999935269355774,0.999925196143241,3.23653221129816e-05,7.48038567591758e-05,5.35845894360787e-05,,,,,,,
cmp_10355,img_e42bb8374df7d703,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999910831451416,0.999927632719992,4.45842742919922e-05,7.23672800083675e-05,5.84757771501798e-05,,,,,,,
cmp_10356,img_e466f20c7ccc321e,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999980211257935,0.999919366381364,9.89437103271484e-06,8.06336186361944e-05,4.52639948344546e-05,,,,,,,
cmp_10357,img_e8f56d1b5523e91e,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999260604381561,0.998722731050611,0.000369697809219416,0.00127726894938918,0.000823483379304296,,,,,,,
cmp_10358,img_eb9a2a489b003bc8,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999968469142914,0.999976531027755,1.57654285430908e-05,2.34689722448111e-05,1.9617200393951e-05,,,,,,,
cmp_10359,img_f3400b1411c21d77,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.995195031166077,0.995100229156749,0.00240248441696161,0.00489977084325077,0.00365112763010619,,,,,,,
cmp_10360,img_f7cb79c19cc0a898,BreakHis,navier_stokes,scorecam,192,EfficientNetB0,0.999968528747559,0.999969685137279,1.57356262207031e-05,3.03148627212035e-05,2.30252444709533e-05,,,,,,,
cmp_10361,img_07e9fdc60ec38c6c,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.998862504959106,0.997877767341685,0.000568747520446777,0.00212223265831479,0.00134549008938079,,,,,,,
cmp_10362,img_113c43ea566c4c36,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999764740467072,0.99982470804624,0.000117629766464178,0.000175291953760426,0.000146460860112302,,,,,,,
cmp_10363,img_15c5424ab0fce152,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999961018562317,0.999945442267273,1.94907188416082e-05,5.45577327267788e-05,3.70242257841935e-05,,,,,,,
cmp_10364,img_1d53ab96048d6473,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.998973190784454,0.998350357816944,0.000513404607772827,0.00164964218305597,0.0010815233954144,,,,,,,
cmp_10365,img_28c0b0a0b75ea505,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999997317790985,0.999984158997072,1.34110450739078e-06,1.58410029283962e-05,8.59105371789348e-06,,,,,,,
cmp_10366,img_31cc34c3ce794663,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999820411205292,0.999824711813859,8.97943973541815e-05,0.000175288186140765,0.000132541291747473,,,,,,,
cmp_10367,img_3211bc7d23104977,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999885320663452,0.999715114713929,5.73396682739813e-05,0.000284885286070846,0.000171112477172414,,,,,,,
cmp_10368,img_325fc62e44cb104a,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999904274940491,0.999794375474039,4.78625297545832e-05,0.000205624525961179,0.000126743527857881,,,,,,,
cmp_10369,img_34b41a0ef7766f9c,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999989032745361,0.999987323536645,5.48362731939145e-06,1.26764633552323e-05,9.08004533731188e-06,,,,,,,
cmp_10370,img_428ff1f5e8582401,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.996910214424133,0.99770091239019,0.00154489278793341,0.00229908760981001,0.00192199019887171,,,,,,,
cmp_10371,img_451e68597c648462,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999994218349457,0.999997620839792,2.89082527160645e-06,2.37916020795481e-06,2.63499273978063e-06,,,,,,,
cmp_10372,img_4572c5ca19c25f5a,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999965608119965,0.999971313433568,1.71959400177002e-05,2.86865664316238e-05,2.2941253224662e-05,,,,,,,
cmp_10373,img_496228d196e48160,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999393701553345,0.999333004419294,0.000303149223327581,0.000666995580705598,0.00048507240201659,,,,,,,
cmp_10374,img_52909a5495aa90ab,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.997764408588409,0.995442617453516,0.00111779570579529,0.00455738254648363,0.00283758912613946,,,,,,,
cmp_10375,img_6154ad01419db3a6,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999685764312744,0.999778841451838,0.000157117843627985,0.000221158548162403,0.000189138195895194,,,,,,,
cmp_10376,img_63e093852e93be69,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999751925468445,0.99919421944506,0.000124037265777588,0.000805780554939628,0.000464908910358608,,,,,,,
cmp_10377,img_644aa937b7070370,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999788284301758,0.99968652471219,0.000105857849121094,0.00031347528781045,0.000209666568465772,,,,,,,
cmp_10378,img_6867ae822d263159,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999606847763062,0.999251212965167,0.000196576118469183,0.000748787034833165,0.000472681576651174,,,,,,,
cmp_10379,img_71efce7b20d61880,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999271810054779,0.999244032560771,0.000364094972610474,0.000755967439229233,0.000560031205919853,,,,,,,
cmp_10380,img_8c8960300d2f9019,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999998569488525,0.999982551892853,7.15255737304688e-07,1.7448107147211e-05,9.08168144225785e-06,,,,,,,
cmp_10381,img_9249b931293532f3,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999773561954498,0.99947608363201,0.000113219022750799,0.000523916367990429,0.000318567695370614,,,,,,,
cmp_10382,img_93fc48449e73116a,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999716877937317,0.999574457407098,0.000141561031341608,0.000425542592901951,0.000283551812121779,,,,,,,
cmp_10383,img_9811d797929ceae9,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999927520751953,0.999984342112915,3.6239624023382e-05,1.56578870847968e-05,2.59487555540894e-05,,,,,,,
cmp_10384,img_a4799fe815f0929c,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999999165534973,0.999998304937416,4.17232513427734e-07,1.69506258418384e-06,1.05614754880579e-06,,,,,,,
cmp_10385,img_a4913709791464ad,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.975759506225586,0.977916722553626,0.012120246887207,0.0220832774463742,0.0171017621667906,,,,,,,
cmp_10386,img_a798b03469ad24ed,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999876618385315,0.999399709868096,6.16908073425848e-05,0.000600290131903991,0.000330990469623288,,,,,,,
cmp_10387,img_a8f9d9a17cc8fc50,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999888300895691,0.999814319272965,5.58495521545965e-05,0.000185680727035176,0.000120765139594886,,,,,,,
cmp_10388,img_b46c7f0f7ec5256e,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.99978244304657,0.999731341700955,0.000108778476715088,0.00026865829904521,0.000188718387880149,,,,,,,
cmp_10389,img_b85c458427f84c2d,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999998331069946,0.999998003106438,8.34465026799958e-07,1.99689356195076e-06,1.41567929437536e-06,,,,,,,
cmp_10390,img_cd14025915a017e6,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999933898448944,0.999898220992893,3.30507755280096e-05,0.00010177900710695,6.74148913174799e-05,,,,,,,
cmp_10391,img_cd9cab17b46b9065,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999998927116394,0.999998539103,5.36441802978516e-07,1.46089700037155e-06,9.98669401675034e-07,,,,,,,
cmp_10392,img_d09238a3922dcf00,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999983906745911,0.99995793715996,8.04662704467773e-06,4.20628400396028e-05,2.50547335421403e-05,,,,,,,
cmp_10393,img_d1b4dd88c87f65eb,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999963700771332,0.999944449025426,1.81496143341064e-05,5.55509745739924e-05,3.68502944540494e-05,,,,,,,
cmp_10394,img_d2938852817d7b68,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999829709529877,0.999766895506591,8.514523506159e-05,0.000233104493409186,0.000159124864235388,,,,,,,
cmp_10395,img_e42bb8374df7d703,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999561131000519,0.999681190747412,0.000219434499740601,0.000318809252587648,0.000269121876164125,,,,,,,
cmp_10396,img_e466f20c7ccc321e,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999868273735046,0.999530825605598,6.58631324768066e-05,0.000469174394401972,0.000267518763439389,,,,,,,
cmp_10397,img_e8f56d1b5523e91e,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.999346494674683,0.99887746654143,0.000326752662658691,0.00112253345857016,0.000724643060614427,,,,,,,
cmp_10398,img_eb9a2a489b003bc8,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.99922525882721,0.999169659611051,0.000387370586395208,0.000830340388948803,0.000608855487672005,,,,,,,
cmp_10399,img_f3400b1411c21d77,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.995332837104797,0.995070358197272,0.00233358144760132,0.00492964180272759,0.00363161162516445,,,,,,,
cmp_10400,img_f7cb79c19cc0a898,BreakHis,navier_stokes,scorecam,224,EfficientNetB0,0.99999725818634,0.999993854853182,1.37090682977847e-06,6.14514681795963e-06,3.75802682386905e-06,,,,,,,
cmp_10401,img_07e9fdc60ec38c6c,BreakHis,navier_stokes,shap,128,EfficientNetB0,0.55527651309967,0.333114454019426,0.222361743450165,0.666885545980574,0.44462364471537,,,,,,,
cmp_10402,img_113c43ea566c4c36,BreakHis,navier_stokes,shap,128,EfficientNetB0,0.311963558197021,0.0927832326616871,0.344018220901489,0.907216767338313,0.625617494119901,,,,,,,
cmp_10403,img_15c5424ab0fce152,BreakHis,navier_stokes,shap,128,EfficientNetB0,0.446221262216568,0.367323490844988,0.276889368891716,0.632676509155012,0.454782939023364,,,,,,,
cmp_10404,img_1d53ab96048d6473,BreakHis,navier_stokes,shap,128,EfficientNetB0,0.163316324353218,0.0636586102524548,0.418341837823391,0.936341389747545,0.677341613785468,,,,,,,
cmp_10405,img_28c0b0a0b75ea505,BreakHis,navier_stokes,shap,128,EfficientNetB0,0.239162296056747,0.195550430334421,0.380418851971626,0.804449569665579,0.592434210818603,,,,,,,
cmp_10406,img_31cc34c3ce794663,BreakHis,navier_stokes,shap,128,EfficientNetB0,0.517761766910553,0.353694048996832,0.241119116544724,0.646305951003168,0.443712533773946,,,,,,,
cmp_10407,img_3211bc7d23104977,BreakHis,navier_stokes,shap,128,EfficientNetB0,0.004282028414309,0.0972231492371744,0.497858985792845,0.902776850762826,0.700317918277836,,,,,,,
cmp_10408,img_325fc62e44cb104a,BreakHis,navier_stokes,shap,128,EfficientNetB0,0.790456533432007,0.58747102588725,0.104771733283997,0.41252897411275,0.258650353698373,,,,,,,
